_,jaccard
all_pairs,0.8734177215189873
all_pairs,0.8961038961038961
all_pairs,0.8414634146341463
all_pairs,0.8961038961038961
all_pairs,0.8734177215189873
all_pairs,0.8625
all_pairs,0.8313253012048193
all_pairs,0.8117647058823529
all_pairs,0.5365853658536586
all_pairs,0.5365853658536586
all_pairs,0.9090909090909091
all_pairs,0.8518518518518519
all_pairs,0.8734177215189873
all_pairs,0.8734177215189873
all_pairs,0.8214285714285714
all_pairs,0.8961038961038961
all_pairs,0.8518518518518519
all_pairs,0.4142857142857143
all_pairs,0.4142857142857143
all_pairs,0.4142857142857143
all_pairs,0.4142857142857143
all_pairs,0.8734177215189873
all_pairs,0.8961038961038961
all_pairs,0.20270270270270271
all_pairs,0.38571428571428573
all_pairs,0.38571428571428573
all_pairs,0.8734177215189873
all_pairs,0.8734177215189873
all_pairs,0.8734177215189873
all_pairs,0.8625
all_pairs,0.8961038961038961
all_pairs,0.8518518518518519
all_pairs,0.8734177215189873
all_pairs,0.8518518518518519
all_pairs,0.8961038961038961
all_pairs,0.872093023255814
all_pairs,0.8214285714285714
all_pairs,0.8518518518518519
all_pairs,0.8214285714285714
all_pairs,0.9878048780487805
all_pairs,0.8539325842696629
all_pairs,0.9146341463414634
all_pairs,0.8928571428571429
all_pairs,0.9382716049382716
all_pairs,0.8620689655172413
all_pairs,0.9146341463414634
all_pairs,0.8928571428571429
all_pairs,0.8823529411764706
all_pairs,0.8522727272727273
all_pairs,0.9642857142857143
all_pairs,0.5930232558139535
all_pairs,0.5930232558139535
all_pairs,0.8372093023255814
all_pairs,0.872093023255814
all_pairs,0.8928571428571429
all_pairs,0.8928571428571429
all_pairs,0.9759036144578314
all_pairs,0.9382716049382716
all_pairs,0.872093023255814
all_pairs,0.35802469135802467
all_pairs,0.35802469135802467
all_pairs,0.35802469135802467
all_pairs,0.35802469135802467
all_pairs,0.8928571428571429
all_pairs,0.9146341463414634
all_pairs,0.19047619047619047
all_pairs,0.3333333333333333
all_pairs,0.3333333333333333
all_pairs,0.8928571428571429
all_pairs,0.8928571428571429
all_pairs,0.8928571428571429
all_pairs,0.8823529411764706
all_pairs,0.9146341463414634
all_pairs,0.872093023255814
all_pairs,0.8928571428571429
all_pairs,0.872093023255814
all_pairs,0.9146341463414634
all_pairs,0.8536585365853658
all_pairs,0.8625
all_pairs,0.8536585365853658
all_pairs,0.8620689655172413
all_pairs,0.9069767441860465
all_pairs,0.95
all_pairs,0.975
all_pairs,0.813953488372093
all_pairs,0.8941176470588236
all_pairs,0.95
all_pairs,0.975
all_pairs,0.9629629629629629
all_pairs,0.8620689655172413
all_pairs,0.8636363636363636
all_pairs,0.5813953488372093
all_pairs,0.5813953488372093
all_pairs,0.891566265060241
all_pairs,0.9753086419753086
all_pairs,0.975
all_pairs,0.975
all_pairs,0.8735632183908046
all_pairs,0.813953488372093
all_pairs,0.9512195121951219
all_pairs,0.3625
all_pairs,0.3625
all_pairs,0.3625
all_pairs,0.3625
all_pairs,0.975
all_pairs,0.95
all_pairs,0.17857142857142858
all_pairs,0.3375
all_pairs,0.3375
all_pairs,0.975
all_pairs,0.975
all_pairs,0.975
all_pairs,0.9629629629629629
all_pairs,0.95
all_pairs,0.9512195121951219
all_pairs,0.926829268292683
all_pairs,0.9512195121951219
all_pairs,0.95
all_pairs,0.9583333333333334
all_pairs,1.0
all_pairs,0.8117647058823529
all_pairs,0.7931034482758621
all_pairs,0.8734177215189873
all_pairs,0.875
all_pairs,0.8734177215189873
all_pairs,0.8214285714285714
all_pairs,0.8734177215189873
all_pairs,0.875
all_pairs,0.8414634146341463
all_pairs,0.8117647058823529
all_pairs,0.7931034482758621
all_pairs,0.5238095238095238
all_pairs,0.5238095238095238
all_pairs,0.8625
all_pairs,0.8536585365853658
all_pairs,0.8518518518518519
all_pairs,0.875
all_pairs,0.8235294117647058
all_pairs,0.8734177215189873
all_pairs,0.8536585365853658
all_pairs,0.4027777777777778
all_pairs,0.4027777777777778
all_pairs,0.4027777777777778
all_pairs,0.4027777777777778
all_pairs,0.8518518518518519
all_pairs,0.8734177215189873
all_pairs,0.18181818181818182
all_pairs,0.375
all_pairs,0.375
all_pairs,0.875
all_pairs,0.875
all_pairs,0.8518518518518519
all_pairs,0.8414634146341463
all_pairs,0.8734177215189873
all_pairs,0.8313253012048193
all_pairs,0.8518518518518519
all_pairs,0.8313253012048193
all_pairs,0.8734177215189873
all_pairs,0.9583333333333334
all_pairs,0.8414634146341463
all_pairs,0.8214285714285714
all_pairs,0.9078947368421053
all_pairs,0.8846153846153846
all_pairs,0.9078947368421053
all_pairs,0.8518518518518519
all_pairs,0.9078947368421053
all_pairs,0.8846153846153846
all_pairs,0.8734177215189873
all_pairs,0.8414634146341463
all_pairs,0.8214285714285714
all_pairs,0.5432098765432098
all_pairs,0.5432098765432098
all_pairs,0.8961038961038961
all_pairs,0.8625
all_pairs,0.8846153846153846
all_pairs,0.8846153846153846
all_pairs,0.8313253012048193
all_pairs,0.9078947368421053
all_pairs,0.8625
all_pairs,0.42028985507246375
all_pairs,0.42028985507246375
all_pairs,0.42028985507246375
all_pairs,0.42028985507246375
all_pairs,0.8846153846153846
all_pairs,0.9078947368421053
all_pairs,0.1891891891891892
all_pairs,0.391304347826087
all_pairs,0.391304347826087
all_pairs,0.8846153846153846
all_pairs,0.8846153846153846
all_pairs,0.8846153846153846
all_pairs,0.8734177215189873
all_pairs,0.9078947368421053
all_pairs,0.8625
all_pairs,0.8846153846153846
all_pairs,0.8625
all_pairs,0.9078947368421053
all_pairs,0.8117647058823529
all_pairs,0.7931034482758621
all_pairs,0.8734177215189873
all_pairs,0.875
all_pairs,0.8734177215189873
all_pairs,0.8214285714285714
all_pairs,0.8734177215189873
all_pairs,0.875
all_pairs,0.8414634146341463
all_pairs,0.8117647058823529
all_pairs,0.7931034482758621
all_pairs,0.5238095238095238
all_pairs,0.5238095238095238
all_pairs,0.8625
all_pairs,0.8536585365853658
all_pairs,0.8518518518518519
all_pairs,0.875
all_pairs,0.8235294117647058
all_pairs,0.8734177215189873
all_pairs,0.8536585365853658
all_pairs,0.4027777777777778
all_pairs,0.4027777777777778
all_pairs,0.4027777777777778
all_pairs,0.4027777777777778
all_pairs,0.8518518518518519
all_pairs,0.8734177215189873
all_pairs,0.18181818181818182
all_pairs,0.375
all_pairs,0.375
all_pairs,0.875
all_pairs,0.875
all_pairs,0.8518518518518519
all_pairs,0.8414634146341463
all_pairs,0.8734177215189873
all_pairs,0.8313253012048193
all_pairs,0.8518518518518519
all_pairs,0.8313253012048193
all_pairs,0.8734177215189873
all_pairs,0.8444444444444444
all_pairs,0.9036144578313253
all_pairs,0.8823529411764706
all_pairs,0.926829268292683
all_pairs,0.8522727272727273
all_pairs,0.9036144578313253
all_pairs,0.8823529411764706
all_pairs,0.872093023255814
all_pairs,0.8636363636363636
all_pairs,0.9761904761904762
all_pairs,0.6046511627906976
all_pairs,0.6046511627906976
all_pairs,0.8275862068965517
all_pairs,0.8837209302325582
all_pairs,0.8823529411764706
all_pairs,0.8823529411764706
all_pairs,0.9642857142857143
all_pairs,0.926829268292683
all_pairs,0.8620689655172413
all_pairs,0.35365853658536583
all_pairs,0.35365853658536583
all_pairs,0.35365853658536583
all_pairs,0.35365853658536583
all_pairs,0.8823529411764706
all_pairs,0.9036144578313253
all_pairs,0.18823529411764706
all_pairs,0.32926829268292684
all_pairs,0.32926829268292684
all_pairs,0.8823529411764706
all_pairs,0.8823529411764706
all_pairs,0.8823529411764706
all_pairs,0.872093023255814
all_pairs,0.9036144578313253
all_pairs,0.8620689655172413
all_pairs,0.8823529411764706
all_pairs,0.8620689655172413
all_pairs,0.9036144578313253
all_pairs,0.9047619047619048
all_pairs,0.8837209302325582
all_pairs,0.797752808988764
all_pairs,0.8539325842696629
all_pairs,0.9047619047619048
all_pairs,0.8837209302325582
all_pairs,0.9176470588235294
all_pairs,0.8241758241758241
all_pairs,0.8461538461538461
all_pairs,0.5730337078651685
all_pairs,0.5730337078651685
all_pairs,0.9166666666666666
all_pairs,0.8850574712643678
all_pairs,0.9285714285714286
all_pairs,0.8837209302325582
all_pairs,0.8555555555555555
all_pairs,0.797752808988764
all_pairs,0.8636363636363636
all_pairs,0.34523809523809523
all_pairs,0.34523809523809523
all_pairs,0.34523809523809523
all_pairs,0.34523809523809523
all_pairs,0.9285714285714286
all_pairs,0.9047619047619048
all_pairs,0.19767441860465115
all_pairs,0.32142857142857145
all_pairs,0.32142857142857145
all_pairs,0.8837209302325582
all_pairs,0.8837209302325582
all_pairs,0.9285714285714286
all_pairs,0.9176470588235294
all_pairs,0.9047619047619048
all_pairs,0.9069767441860465
all_pairs,0.8837209302325582
all_pairs,0.9069767441860465
all_pairs,0.9047619047619048
all_pairs,0.9743589743589743
all_pairs,0.8536585365853658
all_pairs,0.9382716049382716
all_pairs,1.0
all_pairs,0.9743589743589743
all_pairs,0.9620253164556962
all_pairs,0.9036144578313253
all_pairs,0.8823529411764706
all_pairs,0.6097560975609756
all_pairs,0.6097560975609756
all_pairs,0.8888888888888888
all_pairs,0.9259259259259259
all_pairs,0.9743589743589743
all_pairs,0.9743589743589743
all_pairs,0.8928571428571429
all_pairs,0.8536585365853658
all_pairs,0.95
all_pairs,0.3815789473684211
all_pairs,0.3815789473684211
all_pairs,0.3815789473684211
all_pairs,0.3815789473684211
all_pairs,0.9743589743589743
all_pairs,1.0
all_pairs,0.1875
all_pairs,0.35526315789473684
all_pairs,0.35526315789473684
all_pairs,0.9743589743589743
all_pairs,0.9743589743589743
all_pairs,0.9743589743589743
all_pairs,0.9620253164556962
all_pairs,1.0
all_pairs,0.95
all_pairs,0.9743589743589743
all_pairs,0.95
all_pairs,1.0
all_pairs,0.8333333333333334
all_pairs,0.9156626506024096
all_pairs,0.9743589743589743
all_pairs,1.0
all_pairs,0.9382716049382716
all_pairs,0.8823529411764706
all_pairs,0.8620689655172413
all_pairs,0.5952380952380952
all_pairs,0.5952380952380952
all_pairs,0.8674698795180723
all_pairs,0.9506172839506173
all_pairs,0.95
all_pairs,1.0
all_pairs,0.872093023255814
all_pairs,0.8333333333333334
all_pairs,0.975
all_pairs,0.3717948717948718
all_pairs,0.3717948717948718
all_pairs,0.3717948717948718
all_pairs,0.3717948717948718
all_pairs,0.95
all_pairs,0.9743589743589743
all_pairs,0.18292682926829268
all_pairs,0.34615384615384615
all_pairs,0.34615384615384615
all_pairs,1.0
all_pairs,1.0
all_pairs,0.95
all_pairs,0.9382716049382716
all_pairs,0.9743589743589743
all_pairs,0.926829268292683
all_pairs,0.95
all_pairs,0.926829268292683
all_pairs,0.9743589743589743
all_pairs,0.8045977011494253
all_pairs,0.8536585365853658
all_pairs,0.8333333333333334
all_pairs,0.8235294117647058
all_pairs,0.7954545454545454
all_pairs,0.9047619047619048
all_pairs,0.5348837209302325
all_pairs,0.5348837209302325
all_pairs,0.8433734939759037
all_pairs,0.813953488372093
all_pairs,0.8333333333333334
all_pairs,0.8333333333333334
all_pairs,0.9156626506024096
all_pairs,1.0
all_pairs,0.813953488372093
all_pairs,0.3815789473684211
all_pairs,0.3815789473684211
all_pairs,0.3815789473684211
all_pairs,0.3815789473684211
all_pairs,0.8333333333333334
all_pairs,0.8536585365853658
all_pairs,0.20253164556962025
all_pairs,0.35526315789473684
all_pairs,0.35526315789473684
all_pairs,0.8333333333333334
all_pairs,0.8333333333333334
all_pairs,0.8333333333333334
all_pairs,0.8235294117647058
all_pairs,0.8536585365853658
all_pairs,0.813953488372093
all_pairs,0.8333333333333334
all_pairs,0.813953488372093
all_pairs,0.8536585365853658
all_pairs,0.9382716049382716
all_pairs,0.9156626506024096
all_pairs,0.9047619047619048
all_pairs,0.8522727272727273
all_pairs,0.8333333333333334
all_pairs,0.5930232558139535
all_pairs,0.5930232558139535
all_pairs,0.8372093023255814
all_pairs,0.872093023255814
all_pairs,0.9156626506024096
all_pairs,0.9156626506024096
all_pairs,0.8426966292134831
all_pairs,0.8045977011494253
all_pairs,0.9397590361445783
all_pairs,0.35802469135802467
all_pairs,0.35802469135802467
all_pairs,0.35802469135802467
all_pairs,0.35802469135802467
all_pairs,0.9156626506024096
all_pairs,0.9382716049382716
all_pairs,0.17647058823529413
all_pairs,0.3333333333333333
all_pairs,0.3333333333333333
all_pairs,0.9156626506024096
all_pairs,0.9156626506024096
all_pairs,0.9156626506024096
all_pairs,0.9047619047619048
all_pairs,0.9382716049382716
all_pairs,0.8941176470588236
all_pairs,0.9156626506024096
all_pairs,0.8941176470588236
all_pairs,0.9382716049382716
all_pairs,0.9743589743589743
all_pairs,0.9620253164556962
all_pairs,0.9036144578313253
all_pairs,0.8823529411764706
all_pairs,0.6097560975609756
all_pairs,0.6097560975609756
all_pairs,0.8888888888888888
all_pairs,0.9259259259259259
all_pairs,0.9743589743589743
all_pairs,0.9743589743589743
all_pairs,0.8928571428571429
all_pairs,0.8536585365853658
all_pairs,0.95
all_pairs,0.3815789473684211
all_pairs,0.3815789473684211
all_pairs,0.3815789473684211
all_pairs,0.3815789473684211
all_pairs,0.9743589743589743
all_pairs,1.0
all_pairs,0.1875
all_pairs,0.35526315789473684
all_pairs,0.35526315789473684
all_pairs,0.9743589743589743
all_pairs,0.9743589743589743
all_pairs,0.9743589743589743
all_pairs,0.9620253164556962
all_pairs,1.0
all_pairs,0.95
all_pairs,0.9743589743589743
all_pairs,0.95
all_pairs,1.0
all_pairs,0.9382716049382716
all_pairs,0.8823529411764706
all_pairs,0.8620689655172413
all_pairs,0.5952380952380952
all_pairs,0.5952380952380952
all_pairs,0.8674698795180723
all_pairs,0.9506172839506173
all_pairs,0.95
all_pairs,1.0
all_pairs,0.872093023255814
all_pairs,0.8333333333333334
all_pairs,0.975
all_pairs,0.3717948717948718
all_pairs,0.3717948717948718
all_pairs,0.3717948717948718
all_pairs,0.3717948717948718
all_pairs,0.95
all_pairs,0.9743589743589743
all_pairs,0.18292682926829268
all_pairs,0.34615384615384615
all_pairs,0.34615384615384615
all_pairs,1.0
all_pairs,1.0
all_pairs,0.95
all_pairs,0.9382716049382716
all_pairs,0.9743589743589743
all_pairs,0.926829268292683
all_pairs,0.95
all_pairs,0.926829268292683
all_pairs,0.9743589743589743
all_pairs,0.872093023255814
all_pairs,0.8735632183908046
all_pairs,0.5882352941176471
all_pairs,0.5882352941176471
all_pairs,0.9024390243902439
all_pairs,0.9390243902439024
all_pairs,0.9873417721518988
all_pairs,0.9382716049382716
all_pairs,0.8837209302325582
all_pairs,0.8235294117647058
all_pairs,0.9156626506024096
all_pairs,0.3670886075949367
all_pairs,0.3670886075949367
all_pairs,0.3670886075949367
all_pairs,0.3670886075949367
all_pairs,0.9873417721518988
all_pairs,0.9620253164556962
all_pairs,0.18072289156626506
all_pairs,0.34177215189873417
all_pairs,0.34177215189873417
all_pairs,0.9382716049382716
all_pairs,0.9382716049382716
all_pairs,0.9873417721518988
all_pairs,0.975
all_pairs,0.9620253164556962
all_pairs,0.9875
all_pairs,0.9625
all_pairs,0.9875
all_pairs,0.9620253164556962
all_pairs,0.8444444444444444
all_pairs,0.6046511627906976
all_pairs,0.6046511627906976
all_pairs,0.8275862068965517
all_pairs,0.8837209302325582
all_pairs,0.8823529411764706
all_pairs,0.8823529411764706
all_pairs,0.8333333333333334
all_pairs,0.7954545454545454
all_pairs,0.8620689655172413
all_pairs,0.35365853658536583
all_pairs,0.35365853658536583
all_pairs,0.35365853658536583
all_pairs,0.35365853658536583
all_pairs,0.8823529411764706
all_pairs,0.9036144578313253
all_pairs,0.18823529411764706
all_pairs,0.32926829268292684
all_pairs,0.32926829268292684
all_pairs,0.8823529411764706
all_pairs,0.8823529411764706
all_pairs,0.8823529411764706
all_pairs,0.8941176470588236
all_pairs,0.9036144578313253
all_pairs,0.8620689655172413
all_pairs,0.8823529411764706
all_pairs,0.8620689655172413
all_pairs,0.9036144578313253
all_pairs,0.5909090909090909
all_pairs,0.5909090909090909
all_pairs,0.8295454545454546
all_pairs,0.8850574712643678
all_pairs,0.8837209302325582
all_pairs,0.8620689655172413
all_pairs,0.9647058823529412
all_pairs,0.9047619047619048
all_pairs,0.8426966292134831
all_pairs,0.34523809523809523
all_pairs,0.34523809523809523
all_pairs,0.34523809523809523
all_pairs,0.34523809523809523
all_pairs,0.8837209302325582
all_pairs,0.8823529411764706
all_pairs,0.1839080459770115
all_pairs,0.32142857142857145
all_pairs,0.32142857142857145
all_pairs,0.8620689655172413
all_pairs,0.8620689655172413
all_pairs,0.8837209302325582
all_pairs,0.8735632183908046
all_pairs,0.8823529411764706
all_pairs,0.8636363636363636
all_pairs,0.8620689655172413
all_pairs,0.8636363636363636
all_pairs,0.8823529411764706
all_pairs,1.0
all_pairs,0.5647058823529412
all_pairs,0.6
all_pairs,0.5952380952380952
all_pairs,0.5952380952380952
all_pairs,0.5795454545454546
all_pairs,0.5348837209302325
all_pairs,0.6
all_pairs,0.46551724137931033
all_pairs,0.46551724137931033
all_pairs,0.46551724137931033
all_pairs,0.46551724137931033
all_pairs,0.5952380952380952
all_pairs,0.6097560975609756
all_pairs,0.22950819672131148
all_pairs,0.43103448275862066
all_pairs,0.43103448275862066
all_pairs,0.5952380952380952
all_pairs,0.5952380952380952
all_pairs,0.5952380952380952
all_pairs,0.5882352941176471
all_pairs,0.6097560975609756
all_pairs,0.5813953488372093
all_pairs,0.5952380952380952
all_pairs,0.5813953488372093
all_pairs,0.6097560975609756
all_pairs,0.5647058823529412
all_pairs,0.6
all_pairs,0.5952380952380952
all_pairs,0.5952380952380952
all_pairs,0.5795454545454546
all_pairs,0.5348837209302325
all_pairs,0.6
all_pairs,0.46551724137931033
all_pairs,0.46551724137931033
all_pairs,0.46551724137931033
all_pairs,0.46551724137931033
all_pairs,0.5952380952380952
all_pairs,0.6097560975609756
all_pairs,0.22950819672131148
all_pairs,0.43103448275862066
all_pairs,0.43103448275862066
all_pairs,0.5952380952380952
all_pairs,0.5952380952380952
all_pairs,0.5952380952380952
all_pairs,0.5882352941176471
all_pairs,0.6097560975609756
all_pairs,0.5813953488372093
all_pairs,0.5952380952380952
all_pairs,0.5813953488372093
all_pairs,0.6097560975609756
all_pairs,0.891566265060241
all_pairs,0.9135802469135802
all_pairs,0.8674698795180723
all_pairs,0.8390804597701149
all_pairs,0.8433734939759037
all_pairs,0.8470588235294118
all_pairs,0.37662337662337664
all_pairs,0.37662337662337664
all_pairs,0.37662337662337664
all_pairs,0.37662337662337664
all_pairs,0.9135802469135802
all_pairs,0.8888888888888888
all_pairs,0.2
all_pairs,0.35064935064935066
all_pairs,0.35064935064935066
all_pairs,0.8674698795180723
all_pairs,0.8674698795180723
all_pairs,0.9135802469135802
all_pairs,0.9024390243902439
all_pairs,0.8888888888888888
all_pairs,0.891566265060241
all_pairs,0.8674698795180723
all_pairs,0.891566265060241
all_pairs,0.8888888888888888
all_pairs,0.9506172839506173
all_pairs,0.9506172839506173
all_pairs,0.8735632183908046
all_pairs,0.813953488372093
all_pairs,0.927710843373494
all_pairs,0.3625
all_pairs,0.3625
all_pairs,0.3625
all_pairs,0.3625
all_pairs,0.9506172839506173
all_pairs,0.9259259259259259
all_pairs,0.17857142857142858
all_pairs,0.3375
all_pairs,0.3375
all_pairs,0.9506172839506173
all_pairs,0.9506172839506173
all_pairs,0.9506172839506173
all_pairs,0.9390243902439024
all_pairs,0.9259259259259259
all_pairs,0.927710843373494
all_pairs,0.9036144578313253
all_pairs,0.927710843373494
all_pairs,0.9259259259259259
all_pairs,0.95
all_pairs,0.8941176470588236
all_pairs,0.8333333333333334
all_pairs,0.926829268292683
all_pairs,0.3717948717948718
all_pairs,0.3717948717948718
all_pairs,0.3717948717948718
all_pairs,0.3717948717948718
all_pairs,1.0
all_pairs,0.9743589743589743
all_pairs,0.18292682926829268
all_pairs,0.34615384615384615
all_pairs,0.34615384615384615
all_pairs,0.95
all_pairs,0.95
all_pairs,1.0
all_pairs,0.9873417721518988
all_pairs,0.9743589743589743
all_pairs,0.975
all_pairs,0.95
all_pairs,0.975
all_pairs,0.9743589743589743
all_pairs,0.872093023255814
all_pairs,0.8333333333333334
all_pairs,0.975
all_pairs,0.3717948717948718
all_pairs,0.3717948717948718
all_pairs,0.3717948717948718
all_pairs,0.3717948717948718
all_pairs,0.95
all_pairs,0.9743589743589743
all_pairs,0.18292682926829268
all_pairs,0.34615384615384615
all_pairs,0.34615384615384615
all_pairs,1.0
all_pairs,1.0
all_pairs,0.95
all_pairs,0.9382716049382716
all_pairs,0.9743589743589743
all_pairs,0.926829268292683
all_pairs,0.95
all_pairs,0.926829268292683
all_pairs,0.9743589743589743
all_pairs,0.9156626506024096
all_pairs,0.8522727272727273
all_pairs,0.3493975903614458
all_pairs,0.3493975903614458
all_pairs,0.3493975903614458
all_pairs,0.3493975903614458
all_pairs,0.8941176470588236
all_pairs,0.8928571428571429
all_pairs,0.18604651162790697
all_pairs,0.3253012048192771
all_pairs,0.3253012048192771
all_pairs,0.872093023255814
all_pairs,0.872093023255814
all_pairs,0.8941176470588236
all_pairs,0.8837209302325582
all_pairs,0.8928571428571429
all_pairs,0.8735632183908046
all_pairs,0.872093023255814
all_pairs,0.8735632183908046
all_pairs,0.8928571428571429
all_pairs,0.813953488372093
all_pairs,0.3815789473684211
all_pairs,0.3815789473684211
all_pairs,0.3815789473684211
all_pairs,0.3815789473684211
all_pairs,0.8333333333333334
all_pairs,0.8536585365853658
all_pairs,0.20253164556962025
all_pairs,0.35526315789473684
all_pairs,0.35526315789473684
all_pairs,0.8333333333333334
all_pairs,0.8333333333333334
all_pairs,0.8333333333333334
all_pairs,0.8235294117647058
all_pairs,0.8536585365853658
all_pairs,0.813953488372093
all_pairs,0.8333333333333334
all_pairs,0.813953488372093
all_pairs,0.8536585365853658
all_pairs,0.3625
all_pairs,0.3625
all_pairs,0.3625
all_pairs,0.3625
all_pairs,0.926829268292683
all_pairs,0.95
all_pairs,0.17857142857142858
all_pairs,0.3375
all_pairs,0.3375
all_pairs,0.975
all_pairs,0.975
all_pairs,0.926829268292683
all_pairs,0.9156626506024096
all_pairs,0.95
all_pairs,0.9047619047619048
all_pairs,0.926829268292683
all_pairs,0.9047619047619048
all_pairs,0.95
all_pairs,1.0
all_pairs,1.0
all_pairs,1.0
all_pairs,0.3717948717948718
all_pairs,0.3815789473684211
all_pairs,0.11627906976744186
all_pairs,0.8666666666666667
all_pairs,0.8666666666666667
all_pairs,0.3717948717948718
